Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeComments,EmployeeComments_Processed,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,Attrition_No,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes,sentiment_label_Negative,sentiment_label_Neutral,sentiment_label_Positive,salary_to_income_ratio,workload_score,career_progress_ratio,promotion_frequency,job_change_frequency,satisfaction_index,attrition_risk_score,average_rating,engagement_potential,attrition_risk_category_High_Risk,attrition_risk_category_Low_Risk,attrition_risk_category_Medium_Risk
47,1225,2,4,1,1676,2,47,4,4,2,15972,21086,6,14,3,3,80,3,29,2,3,3,2,1,2,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,1.320102673261128,1,0.13333333333333333,2.0,0.23333333333333334,2.5,1.2233333333333334,3.5,3.7766666666666664,False,False,True
49,809,1,3,1,1677,3,36,3,4,3,15379,22384,4,14,3,1,80,0,23,2,3,8,7,0,0,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,1.4553966189856957,1,0.375,9.0,0.20833333333333334,2.5,1.175,3.0,3.825,False,False,True
41,1206,23,2,1,1678,4,80,3,3,3,7082,11591,3,16,3,4,80,0,21,2,3,2,0,0,2,Love the collaborative environment and innovative projects.,love the collaborative environment and innovative projects.,0.7964,0.587,0.0,0.413,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,1.6364534801637725,2,0.13636363636363635,3.0,0.18181818181818182,3.5,1.0227272727272727,3.0,3.9772727272727275,False,False,True
20,727,9,1,1,1680,4,54,3,1,1,2728,21082,1,11,3,1,80,0,2,3,3,2,2,0,2,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,7.7251740564309275,0,1.0,3.0,0.6666666666666666,2.25,0.875,3.0,4.125,False,True,False
33,530,16,3,1,1681,3,36,3,2,4,5368,16130,1,25,4,3,80,1,7,2,3,6,5,1,2,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,3.0042838517414787,1,0.875,3.5,0.25,3.25,0.7000000000000001,3.5,4.3,False,True,False
36,1351,26,4,1,1682,1,80,3,2,3,5347,7419,6,14,3,2,80,2,10,2,2,3,2,0,2,Poor company culture and insufficient support.,poor company culture and insufficient support.,-0.1027,0.276,0.316,0.408,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1.387247569184742,1,0.36363636363636365,4.0,0.6363636363636364,2.0,1.4272727272727272,3.0,3.5727272727272728,False,False,True
44,528,1,3,1,1683,3,44,3,1,4,3195,4167,4,18,3,1,80,3,8,2,3,2,2,2,2,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,1.303817271589487,1,0.3333333333333333,1.0,0.5555555555555556,2.75,1.0583333333333333,3.0,3.9416666666666664,False,False,True
23,1320,8,1,1,1684,4,93,2,1,3,3989,20586,1,11,3,1,80,0,5,2,3,5,4,1,2,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,5.159398496240602,2,1.0,3.0,0.3333333333333333,2.75,1.225,2.5,3.775,False,False,True
38,1495,4,2,1,1687,4,87,3,1,3,3306,26176,7,19,3,4,80,1,7,5,2,0,0,0,0,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,7.915331115814938,1,0.125,1.0,1.0,3.25,0.8500000000000001,3.0,4.15,False,True,False
53,1395,24,4,1,1689,2,48,4,3,4,7005,3458,3,15,3,3,80,0,11,2,3,4,3,1,2,"Work environment is neutral, neither good nor bad.","work environment is neutral, neither good nor bad.",-0.5824,0.0,0.443,0.557,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.493576934056523,1,0.4166666666666667,2.5,0.3333333333333333,3.0,0.9166666666666667,3.5,4.083333333333333,False,True,False
48,708,7,2,1,1691,4,95,3,1,3,2655,11740,2,11,3,3,80,2,19,3,3,9,7,7,7,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,4.420180722891566,1,0.5,1.25,0.15,3.25,0.775,3.0,4.225,False,True,False
32,1259,2,4,1,1692,4,95,3,1,2,1393,24852,1,12,3,1,80,0,1,2,3,1,0,0,0,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,17.827833572453372,1,1.0,2.0,1.0,2.5,1.05,3.0,3.95,False,False,True
26,786,7,3,1,1693,4,76,3,1,4,2570,11925,1,20,4,3,80,0,7,5,3,7,7,5,7,Love the collaborative environment and innovative projects.,love the collaborative environment and innovative projects.,0.7964,0.587,0.0,0.413,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,4.638273045507584,0,1.0,1.3333333333333333,0.25,3.5,0.25,3.5,4.75,False,True,False
55,1441,22,3,1,1694,1,94,2,1,2,3537,23737,5,12,3,4,80,1,8,1,3,4,2,1,2,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,6.709157716223856,1,0.5555555555555556,2.5,0.6666666666666666,2.5,1.1388888888888888,2.5,3.861111111111111,False,False,True
34,1157,5,2,1,1696,2,57,2,2,4,3986,11912,1,14,3,3,80,1,15,3,4,15,10,4,13,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,2.9877100576874844,1,1.0,3.2,0.125,3.25,0.675,2.5,4.325,False,True,False
60,370,1,4,1,1697,3,92,1,3,4,10883,20467,3,20,4,3,80,1,19,2,4,1,0,0,0,Love the collaborative environment and innovative projects.,love the collaborative environment and innovative projects.,0.7964,0.587,0.0,0.413,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,1.8804667401690556,0,0.1,2.0,0.2,3.5,0.43000000000000005,2.5,4.57,False,True,False
33,267,21,3,1,1698,2,79,4,1,2,2028,13637,1,18,3,4,80,3,14,6,3,14,11,2,13,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,6.721044849679645,0,1.0,5.0,0.13333333333333333,2.75,0.625,3.5,4.375,False,True,False
37,1278,1,4,1,1700,3,31,1,2,4,9525,7677,1,14,3,3,80,2,6,2,2,6,3,1,3,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,0.8058996430820912,1,1.0,3.5,0.2857142857142857,3.0,0.8,2.0,4.2,False,True,False
34,678,19,3,1,1701,2,35,2,1,4,2929,20338,1,12,3,2,80,0,10,3,3,10,9,8,7,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,6.941296928327645,0,1.0,1.2222222222222223,0.18181818181818182,2.75,0.625,2.5,4.375,False,True,False
23,427,7,3,1,1702,3,99,3,1,4,2275,25103,1,21,4,2,80,1,3,2,3,3,2,0,2,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,11.029437609841828,1,1.0,4.0,0.5,3.0,0.8,3.5,4.2,False,True,False
44,921,2,3,1,1703,3,96,4,3,4,7879,14810,1,19,3,2,80,1,9,2,3,8,7,6,7,"Work environment is neutral, neither good nor bad.","work environment is neutral, neither good nor bad.",-0.5824,0.0,0.443,0.557,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,1.8794416243654823,2,0.9,1.2857142857142858,0.2,3.0,1.12,3.5,3.88,False,False,True
35,146,2,4,1,1704,1,79,2,1,4,4930,13970,0,14,3,3,80,0,6,2,4,5,4,1,4,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,2.8330967349422025,1,0.8571428571428571,3.0,0.14285714285714285,3.0,0.8285714285714286,2.5,4.171428571428572,False,True,False
43,1179,2,3,1,1706,4,73,3,2,4,7847,6069,1,17,3,1,80,1,10,3,3,10,9,8,8,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,0.7733180428134556,2,1.0,1.2222222222222223,0.18181818181818182,3.0,1.1,3.0,3.9,False,False,True
24,581,9,3,1,1707,3,62,4,1,3,4401,17616,1,16,3,4,80,1,5,1,3,5,3,0,4,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,4.001817355747388,0,1.0,6.0,0.3333333333333333,3.25,0.375,3.5,4.625,False,True,False
41,918,6,3,1,1708,4,35,3,3,3,9241,15869,1,12,3,2,80,0,10,3,3,10,8,8,7,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,1.7170525860203418,1,1.0,1.2222222222222223,0.18181818181818182,3.0,0.8,3.0,4.2,False,True,False
29,1082,9,4,1,1709,4,43,3,1,3,2974,25412,9,17,3,3,80,1,9,2,3,5,3,1,2,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,8.541848739495798,1,0.6,3.0,1.0,3.25,0.7550000000000001,3.0,4.245,False,True,False
36,530,2,4,1,1710,3,51,3,2,4,4502,7439,3,15,3,3,80,0,17,2,2,13,7,6,7,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,1.652009771263602,0,0.7777777777777778,2.0,0.2222222222222222,3.0,0.5444444444444444,3.0,4.455555555555556,False,True,False
45,1238,1,1,1,1712,3,74,2,3,3,10748,3395,3,23,4,4,80,1,25,3,2,23,15,14,4,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,0.3158433342636524,1,0.9230769230769231,1.6,0.15384615384615385,3.0,0.8153846153846154,3.0,4.184615384615385,False,True,False
24,240,22,1,1,1714,4,58,1,1,3,1555,11585,1,11,3,3,80,1,1,2,3,1,0,0,0,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,7.445372750642673,0,1.0,2.0,1.0,3.25,0.375,2.0,4.625,False,True,False
47,1093,9,3,1,1716,3,82,1,4,3,12936,24164,7,11,3,3,80,0,25,3,1,23,5,14,10,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,1.8678209785885445,1,0.9230769230769231,1.6,0.3076923076923077,2.5,1.0653846153846154,2.0,3.934615384615385,False,False,True
26,390,17,4,1,1718,4,62,1,1,3,2305,6217,1,15,3,3,80,3,3,3,4,3,2,0,2,Fantastic benefits and flexible work arrangements. Really appreciate this.,fantastic benefits and flexible work arrangements. really appreciate this.,0.8777,0.689,0.0,0.311,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,2.6960104076322637,0,1.0,4.0,0.5,3.5,0.25,2.0,4.75,False,True,False
45,1005,28,2,1,1719,4,48,2,4,2,16704,17119,1,11,3,3,80,0,21,2,3,21,6,8,6,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,1.0247829991020652,1,1.0,2.4444444444444446,0.09090909090909091,3.0,0.8,2.5,4.2,False,True,False
32,585,10,3,1,1720,1,56,3,1,3,3433,17360,6,13,3,1,80,1,10,3,2,5,2,1,3,Very dissatisfied with compensation and benefits.,very dissatisfied with compensation and benefits.,-0.0754,0.274,0.305,0.421,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,5.0553290623179965,0,0.5454545454545454,3.0,0.6363636363636364,1.75,1.2159090909090908,3.0,3.784090909090909,False,False,True
31,741,2,4,1,1721,2,69,3,1,3,3477,18103,1,14,3,4,80,1,6,2,4,5,2,0,3,The job meets expectations for the most part.,the job meets expectations for the most part.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,5.205002875215641,0,0.8571428571428571,6.0,0.2857142857142857,3.25,0.4035714285714286,3.0,4.5964285714285715,False,True,False
41,552,4,3,1,1722,3,60,1,2,2,6430,20794,6,19,3,2,80,1,10,4,3,3,2,1,2,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,3.233400715285337,0,0.36363636363636365,2.0,0.6363636363636364,2.5,0.8772727272727273,2.0,4.122727272727273,False,True,False
40,369,8,2,1,1724,2,92,3,2,1,6516,5041,2,16,3,2,80,1,18,3,3,1,0,0,0,Very frustrated with the work environment.,very frustrated with the work environment.,-0.5709,0.0,0.425,0.575,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,0.7735154212060764,1,0.10526315789473684,2.0,0.15789473684210525,2.0,1.4789473684210526,3.0,3.5210526315789474,False,False,True
